1.75196e-05	-8.33368e-06	7.83031e-05
3.37565e-05	2.98298e-07	4.80334e-05
3.31842e-05	9.98652e-07	4.77454e-05
3.39472e-05	9.95346e-07	4.73375e-05
3.35547e-05	1.65601e-06	4.79215e-05
3.54227e-05	3.50997e-06	4.93259e-05
3.68961e-05	-2.37129e-06	5.21525e-05
3.26195e-05	1.13229e-05	5.73073e-05
3.21812e-05	1.14459e-05	5.75471e-05
3.07035e-05	1.18851e-05	5.60114e-05
3.75237e-05	1.18958e-05	6.14633e-05
1.34466e-05	3.07063e-05	8.70294e-05
1.35929e-05	3.01325e-05	8.75746e-05
5.88285e-05	0.000101025	0.000148113
4.52364e-05	1.90364e-05	0.000133771
4.5447e-05	1.90085e-05	0.000133883
3.77816e-05	1.30032e-05	0.00012362
3.7843e-05	1.27088e-05	0.000123671
3.8026e-05	1.27017e-05	0.00012376
4.18828e-05	4.86844e-06	0.000125249
4.8481e-05	2.9766e-05	0.000123997
4.87139e-05	3.03602e-05	0.000124328
4.89378e-05	3.04539e-05	0.000124662
4.84958e-05	2.88348e-05	0.000126894
7.19445e-05	2.0837e-05	0.000144338
3.28298e-05	2.75904e-05	0.000137745
3.2902e-05	2.7905e-05	0.000137478
3.4144e-05	2.8264e-05	0.000134673
3.41247e-05	2.82668e-05	0.000134824
3.41784e-05	2.83086e-05	0.000134849
3.46261e-05	2.84996e-05	0.000135161
3.65878e-05	2.73356e-05	0.000137982
3.83748e-05	2.56467e-05	0.000138169
5.08349e-05	2.74789e-05	0.000146015
5.39231e-05	2.75948e-05	0.000146002
5.37937e-05	2.75889e-05	0.000146039
-1.04104e-05	1.77454e-05	0.000227461
-1.56258e-05	1.47153e-06	0.000208776
-2.92435e-05	6.2354e-06	0.000197925
-2.40111e-05	1.17466e-06	0.000190952
-2.3912e-05	1.24424e-06	0.000191384
-2.92447e-05	1.03915e-06	0.000199175
-2.81403e-05	9.46514e-07	0.00019871
-2.83469e-05	7.92099e-07	0.000199178
-4.38331e-05	8.81455e-06	0.000227409
-1.67179e-05	3.21404e-05	0.000206647
-1.98466e-05	3.37952e-05	0.000200293
-2.12961e-05	3.25205e-05	0.000200764
-2.12895e-05	3.25495e-05	0.000200806
-2.13015e-05	3.26257e-05	0.000201138
-2.13887e-05	3.25547e-05	0.000201418
-2.06897e-05	3.16729e-05	0.000202625
-2.04433e-05	3.16437e-05	0.000202855
-2.02913e-05	3.1546e-05	0.000203092
-1.49391e-06	3.62529e-05	0.000241204
6.48979e-05	2.41117e-05	0.000229264
6.56355e-05	2.41719e-05	0.000229375
6.56753e-05	2.4236e-05	0.000229575
0.000116498	1.12759e-05	0.000273483
0.000117341	1.13147e-05	0.00027336
0.000116856	1.20096e-05	0.000273275
0.00011594	1.23691e-05	0.000273554
0.000154153	5.78958e-05	0.000244472
0.000154177	5.76003e-05	0.00024466
0.00012491	5.34526e-05	0.000267308
0.000125093	5.32944e-05	0.000267402
0.000131819	4.25563e-05	0.00022759
0.000131999	4.14151e-05	0.00022686
0.000132392	4.10675e-05	0.000226842
0.000132058	4.13624e-05	0.000226828
0.00013221	4.03083e-05	0.000227255
0.000131839	4.02978e-05	0.000227414
0.000130244	4.56952e-05	0.000252708
0.000162755	2.83068e-05	0.000242048
0.000162722	2.8322e-05	0.000242364
0.000162842	2.80457e-05	0.000242259
0.000156387	3.0271e-05	0.00024055
0.000156139	3.02342e-05	0.000240562
0.00014981	3.49859e-05	0.000241845
0.000149769	3.49296e-05	0.000242011
0.000145675	5.4463e-05	0.000306225
0.000145218	5.42302e-05	0.000306623
0.000123263	0.000149043	0.000373048
0.000123677	0.000148862	0.000373287
0.000111059	0.000141587	0.000332931
0.000114535	0.00014614	0.000331015
0.000114547	0.000145814	0.000331069
0.000114391	0.000145665	0.000331114
0.000116837	0.000143862	0.000331769
0.000116779	0.000144581	0.000332074
0.000117192	0.000144758	0.000332412
0.000107847	0.000163831	0.000348448
0.000101298	0.00020621	0.000365193
0.000101395	0.000206162	0.000365496
0.000125931	0.000227285	0.000354729
0.000125425	0.000227077	0.000355089
0.000143787	0.000204095	0.000353029
0.000143192	0.000203025	0.000353418
0.000166669	0.000160017	0.000375149
0.000167145	0.000159594	0.000375124
0.000165853	0.000181301	0.0003538
0.00016289	0.000179182	0.000344403
0.000162739	0.000179185	0.000344454
0.000134021	0.000171425	0.000407049
0.000133657	0.000171572	0.000407076
0.000138015	0.000162832	0.000411416
0.000109713	0.000151961	0.0004342
0.000105392	0.00011045	0.000456901
0.000107316	0.000110039	0.000512968
0.0001073	0.000110014	0.000513058
0.000106016	9.41493e-05	0.000538855
0.000105915	9.41166e-05	0.000539053
0.000105927	9.43357e-05	0.000539103
0.000131148	0.000154752	0.000573529
0.000107518	9.54498e-05	0.000543405
0.000107519	9.51509e-05	0.000543779
0.000107601	9.4372e-05	0.000543639
0.000106928	9.47123e-05	0.000543893
0.000106145	9.45656e-05	0.000545019
0.000127708	5.94226e-05	0.00055411
0.000127792	5.94247e-05	0.000554299
0.000105031	6.7888e-05	0.000540236
0.00010539	6.79223e-05	0.000540587
0.000138456	0.000120661	0.000602651
0.000186435	-3.04299e-05	0.000624158
0.000199924	3.46708e-05	0.000604155
0.000200214	3.45013e-05	0.000604056
0.000200546	3.43915e-05	0.000604042
0.000158164	0.000131565	0.000570488
0.000157899	0.000131709	0.000570722
0.000162028	0.000125201	0.000567816
0.000161567	0.000125023	0.000569083
0.000205035	9.63988e-05	0.000561817
0.000204285	9.56073e-05	0.000562626
0.000204356	9.53362e-05	0.000562822
0.000271775	0.000105799	0.000566323
0.00027468	7.89251e-05	0.000555265
0.000274451	7.893e-05	0.000555413
0.000332815	5.85321e-05	0.000613651
0.000261147	3.20967e-05	0.000603822
0.000260782	3.21398e-05	0.000604159
0.000260336	3.1245e-05	0.000604152
0.000260017	3.14192e-05	0.000604903
0.000197176	4.6751e-05	0.000597028
0.000197205	4.71556e-05	0.000597273
0.000194373	1.28661e-05	0.000611409
0.000194401	1.30331e-05	0.000611365
0.000236515	1.99007e-05	0.000591486
0.000235924	1.98213e-05	0.000591571
0.000236981	2.08586e-05	0.000591861
0.000228905	-1.12573e-05	0.00059641
0.000228921	-1.10871e-05	0.000596633
0.000202326	-1.96341e-05	0.000589211
0.000203498	-2.16611e-05	0.000587428
0.00020353	-2.15534e-05	0.000587655
0.000176754	-2.0894e-05	0.00057408
0.000176009	-2.1904e-05	0.000573838
0.000221176	-2.81518e-06	0.000644246
0.000220718	-2.45855e-06	0.000644931
0.000220665	-2.34352e-06	0.000645132
0.00022049	-2.26532e-06	0.000644829
0.000220814	-2.97156e-06	0.0006525
0.000220763	-2.55959e-06	0.000652795
0.000208388	1.39873e-05	0.000672176
0.000208049	1.38534e-05	0.000672386
0.000208742	1.60574e-05	0.000679727
0.00021864	1.3144e-05	0.000689496
0.000218687	1.31775e-05	0.00068971
0.00013376	3.17851e-05	0.000737306
0.00013377	3.2043e-05	0.000737469
3.35307e-05	1.79353e-05	0.000755175
3.34912e-05	1.89295e-05	0.000755501
5.83323e-05	5.95103e-05	0.000746524
-4.41004e-06	5.58172e-05	0.000726513
5.37516e-06	4.8847e-05	0.000692258
5.77706e-06	4.88151e-05	0.000692696
9.84732e-06	6.29473e-05	0.000717284
9.736e-06	6.26322e-05	0.00071768
9.46027e-06	6.68751e-05	0.000722296
6.52334e-05	5.54009e-05	0.000771818
6.50654e-05	5.49768e-05	0.000772109
6.29676e-05	3.6827e-05	0.000820854
6.36385e-05	3.63694e-05	0.00082167
6.37724e-05	3.6331e-05	0.000821663
0.000110168	3.6203e-05	0.000826348
0.000109441	3.6231e-05	0.000826412
0.000111154	3.64044e-06	0.000847959
0.000111273	3.81653e-06	0.00084797
0.000111332	3.69644e-06	0.000848136
8.33709e-05	5.12431e-05	0.000894836
8.36429e-05	5.07835e-05	0.000895147
0.000109711	8.63637e-05	0.000843802
0.000116664	8.39992e-05	0.00083784
0.00011686	8.21046e-05	0.000837254
0.000118801	8.45387e-05	0.000836613
0.00011896	8.46397e-05	0.000837532
0.000117813	8.43709e-05	0.000842402
0.000114737	8.67227e-05	0.000844244
0.000116678	9.27453e-05	0.000842121
0.000116652	9.27055e-05	0.000842201
0.000121305	9.16335e-05	0.000848791
0.000121325	9.16349e-05	0.000849069
0.000118897	0.000102296	0.000856046
0.000118898	0.000102306	0.000856222
0.000121615	7.45909e-05	0.000900018
0.000121442	7.49085e-05	0.000900542
0.00012135	7.34776e-05	0.000913568
0.000178196	8.03655e-05	0.000964107
0.000177379	8.05327e-05	0.000964575
0.000232355	-4.22875e-05	0.000986961
0.000243657	-4.72796e-05	0.000987548
0.000242898	-4.68758e-05	0.000988377
0.000252363	-2.77952e-05	0.00100704
0.000203306	6.96105e-06	0.00101521
0.000183478	1.1725e-05	0.000998419
0.000183769	1.39134e-05	0.000997925
0.000190984	1.42349e-05	0.000997612
0.000190606	1.37123e-05	0.000997642
0.000194037	1.76463e-05	0.000998674
0.000193819	1.82065e-05	0.000995453
0.000196622	2.37541e-05	0.00101436
0.000196961	2.38985e-05	0.00101462
0.000197098	2.38422e-05	0.00101495
0.00021716	6.35601e-05	0.00105135
0.000216987	6.36104e-05	0.00105176
0.000216803	6.33711e-05	0.00105179
0.00021642	6.34597e-05	0.00105278
0.00021652	6.34944e-05	0.00105307
0.000217262	6.79472e-05	0.00105427
0.00021728	6.79945e-05	0.00105418
0.000217293	6.80628e-05	0.00105438
0.000211811	6.87728e-05	0.00105543
0.000218571	7.38581e-05	0.00106583
0.000217594	8.51525e-05	0.00106994
0.000221909	8.95e-05	0.00106071
0.000221739	8.66433e-05	0.0010618
0.000223701	8.69931e-05	0.00106068
0.000223644	8.70955e-05	0.00106073
0.000223597	8.67955e-05	0.00106086
0.000225927	8.30305e-05	0.00106453
0.000226016	8.33375e-05	0.00106508
0.000226987	8.33027e-05	0.00106646
0.000227029	8.32667e-05	0.00106655
0.000236349	0.000113466	0.00109582
0.000215233	6.75418e-05	0.00109628
0.000215249	6.75276e-05	0.00109652
0.000199256	4.62818e-05	0.00108441
0.000202534	3.82799e-05	0.00108045
0.000222283	1.70305e-05	0.00109787
0.000222446	1.70137e-05	0.00109799
0.000154376	-2.95051e-05	0.00114344
0.000211965	-6.99444e-05	0.00111951
0.000211797	-6.97424e-05	0.00111959
0.000216818	-4.8655e-05	0.00109325
0.000216698	-4.85071e-05	0.00109334
0.000223784	-5.22493e-05	0.0010904
0.000224093	-5.24294e-05	0.00109084
0.000223805	-5.25471e-05	0.0010909
0.000193593	-3.82806e-05	0.00113284
0.000193569	-3.8218e-05	0.00113312
0.000193772	-3.84238e-05	0.00113314
0.00019331	-3.80927e-05	0.00113326
0.000217808	-3.2261e-05	0.00113541
0.000231335	-7.25675e-05	0.00114262
0.000231733	-7.22973e-05	0.00114329
0.000189627	-0.000111414	0.00121954
0.000189591	-0.00011107	0.00121965
6.64705e-05	-1.35589e-05	0.00124423
7.00232e-05	-1.13267e-05	0.00124547
0.000120187	7.35e-05	0.00128637
-1.34135e-05	0.000118089	0.00126642
-1.3427e-05	0.000117807	0.00126631
3.73949e-05	0.000174767	0.00125958
2.3186e-05	0.000246816	0.00125678
2.83229e-05	0.00024644	0.00125357
2.20217e-05	0.000241186	0.00126316
9.25788e-06	0.000238752	0.00126443
9.37865e-06	0.000238776	0.0012645
3.12813e-05	0.00020553	0.00130144
3.13302e-05	0.000204457	0.00130229
9.98325e-05	0.00022532	0.00133636
9.29862e-05	0.000134458	0.0013153
8.92072e-05	0.00013682	0.00131377
0.000112549	0.000132618	0.0013274
0.000112731	0.000132406	0.00132738
0.000113997	0.000131686	0.0013634
0.000113986	0.00013117	0.00136409
0.000114277	0.000132203	0.00136381
0.000126216	0.000136484	0.00143255
0.000126335	0.000135565	0.00143257
2.1435e-05	6.44258e-05	0.00144188
2.52628e-05	0.000120246	0.00142718
-1.58202e-05	0.000109447	0.00140332
-1.57668e-05	0.00010978	0.00140329
-1.8151e-05	0.000105474	0.00139571
-1.82024e-05	0.000105686	0.00139582
-1.6293e-05	0.000104074	0.00139527
-1.64017e-05	0.000104069	0.00139556
-2.02119e-05	0.000115501	0.00141382
5.75839e-05	0.000171305	0.00147068
6.97832e-05	0.000166448	0.00144886
6.98237e-05	0.000166326	0.00144889
6.98784e-05	0.000166488	0.0014491
6.33642e-05	0.000141351	0.00143573
7.55363e-05	0.00014318	0.00143098
7.46364e-05	0.000141785	0.00143052
3.31977e-05	0.000136117	0.00142246
2.73138e-05	0.000138436	0.00142055
2.71115e-05	0.000138455	0.00142079
2.70265e-05	0.000138557	0.0014215
5.7722e-05	0.000125821	0.00147072
8.4229e-05	7.32066e-05	0.00148234
8.53017e-05	7.46839e-05	0.00148161
8.54056e-05	7.49345e-05	0.00148159
8.53707e-05	7.48866e-05	0.00148166
8.5331e-05	7.48514e-05	0.00148184
7.13922e-05	7.30678e-05	0.0015131
6.58339e-05	8.14514e-05	0.00150294
6.48319e-05	7.79425e-05	0.00150214
6.49022e-05	7.80527e-05	0.00150225
6.48792e-05	7.79712e-05	0.00150233
6.48512e-05	7.79382e-05	0.00150229
7.38081e-05	8.05558e-05	0.00155237
7.35454e-05	8.04483e-05	0.00155239
7.382e-05	8.03843e-05	0.00155243
8.9398e-05	9.59196e-05	0.00155691
-2.44231e-06	6.12839e-05	0.00154978
-2.44942e-05	6.28798e-05	0.00154263
-5.20915e-05	3.25831e-05	0.00156082
-5.22061e-05	3.26743e-05	0.00156084
-9.80397e-05	-3.8392e-05	0.00153934
-9.88102e-05	-3.9187e-05	0.00153966
-7.7627e-05	-6.91798e-06	0.00155086
-7.76491e-05	-6.50722e-06	0.00155133
-7.75994e-05	-6.60866e-06	0.00155133
-7.75405e-05	-6.80916e-06	0.00155142
-7.73648e-05	-6.49256e-06	0.00155169
-6.18202e-05	2.83226e-05	0.00161033
-6.12937e-05	2.89737e-05	0.00161025
-5.96565e-05	2.78547e-05	0.0016394
-5.94371e-05	2.76054e-05	0.00163942
-6.14013e-05	3.31215e-05	0.00163799
-0.000151227	2.79785e-05	0.00167822
-5.74085e-05	-2.01176e-05	0.00165243
-5.7471e-05	-1.98603e-05	0.00165243
-5.73621e-05	-1.95458e-05	0.00165265
-6.99635e-05	-1.74729e-05	0.00166094
-3.4495e-05	-1.93042e-05	0.00167742
-3.44038e-05	-1.90134e-05	0.00167801
-3.48259e-05	-1.85858e-05	0.00168658
-1.26122e-05	-5.35094e-06	0.00169927
-7.57274e-06	-1.19925e-05	0.00168111
-6.99962e-06	-1.1276e-05	0.00168097
-6.96642e-06	-1.10979e-05	0.00168108
-5.86539e-06	-1.59027e-05	0.00168492
-7.14679e-06	-1.57197e-05	0.00168562
-7.13315e-06	-1.56616e-05	0.00168578
-1.28344e-05	-1.28321e-05	0.00168508
-6.28523e-05	-9.14485e-06	0.00176864
-6.21546e-05	-9.10433e-06	0.00176892
-6.15334e-05	-8.98253e-06	0.00176923
-6.20507e-05	-8.39428e-06	0.00176922
-6.33133e-05	-7.49885e-06	0.00176935
-6.37056e-05	-6.64413e-06	0.0017698
-6.3285e-05	-1.23305e-05	0.00177952
-6.35112e-05	-1.25348e-05	0.00178001
-5.39387e-05	1.68688e-05	0.00178227
-4.19709e-05	1.55036e-06	0.00177875
-4.2428e-05	1.8819e-06	0.00177906
-4.2254e-05	1.75155e-06	0.00177924
-4.22265e-05	1.77639e-06	0.00177942
-3.52205e-05	-8.8306e-06	0.00176951
-3.51866e-05	-9.02785e-06	0.0017695
-3.55085e-05	-9.23738e-06	0.00176962
-2.48219e-05	6.1009e-06	0.00177937
-6.43525e-05	2.66254e-05	0.00179756
-6.45209e-05	2.6789e-05	0.00179765
-6.21844e-05	3.60301e-05	0.00178984
-6.20424e-05	3.53261e-05	0.00178968
-8.38471e-05	5.15123e-05	0.0017916
-8.40526e-05	5.17801e-05	0.00179153
-8.39737e-05	5.16976e-05	0.00179166
-0.00010272	3.9525e-05	0.00181545
-0.000100854	1.57291e-05	0.00179538
-0.000100771	1.55651e-05	0.00179542
-8.01644e-05	1.39741e-07	0.00182666
-6.96723e-05	8.6413e-06	0.00182201
-7.08009e-05	9.73007e-06	0.00182263
-0.00011009	5.51025e-05	0.00181943
-0.000109774	5.51525e-05	0.00181946
-6.81673e-05	4.80994e-05	0.00183483
-6.73597e-05	4.53115e-05	0.0018337
-6.79117e-05	4.46299e-05	0.00183438
-7.03691e-05	-2.29575e-05	0.00189881
-6.96808e-05	-2.25528e-05	0.00189966
-6.88786e-05	-2.30985e-05	0.00189962
-6.93451e-05	-2.25863e-05	0.00189998
-6.89108e-05	-2.26593e-05	0.00190036
-6.87422e-05	-2.2319e-05	0.00190027
-6.94068e-05	-2.26533e-05	0.00190187
-6.87315e-05	-2.33537e-05	0.00190201
1.68169e-05	7.55684e-06	0.00182776
1.7398e-05	6.55836e-06	0.0018282
1.74325e-05	6.64401e-06	0.00182846
1.58651e-05	4.61251e-06	0.00183014
-8.72299e-06	8.13404e-05	0.00188747
-9.87162e-05	0.000129444	0.00184027
-0.000103313	0.000140573	0.0018356
-8.80621e-05	8.81748e-05	0.00183531
-8.81062e-05	8.8185e-05	0.0018354
-8.48998e-05	7.07908e-05	0.00181202
-8.4514e-05	7.16718e-05	0.00181269
-6.51452e-05	6.50733e-05	0.00183433
-6.58517e-05	6.45112e-05	0.00183456
-6.62761e-05	6.46449e-05	0.00183475
-5.44569e-05	5.74414e-05	0.00183553
-5.57501e-05	5.7167e-05	0.00183362
-5.58372e-05	5.65303e-05	0.00183368
2.20073e-06	4.17762e-05	0.00186549
1.77956e-06	4.25425e-05	0.00186549
3.72807e-05	2.691e-05	0.00189428
3.74172e-05	2.70452e-05	0.00189446
7.68941e-05	-2.20734e-07	0.00193587
8.67204e-05	7.06139e-05	0.00189803
8.67006e-05	7.10614e-05	0.00189835
8.71969e-05	7.17247e-05	0.00189835
0.000105017	4.84319e-05	0.00188403
0.000109237	5.40502e-05	0.00187245
0.000109265	5.40653e-05	0.00187253
0.000104702	5.44641e-05	0.00187595
0.000104664	5.44816e-05	0.00187603
8.54776e-05	1.7029e-05	0.00187871
8.70885e-05	1.72926e-05	0.00187768
8.67687e-05	1.63243e-05	0.00187743
8.70612e-05	1.66975e-05	0.0018774
0.000123394	-4.07913e-06	0.0018874
0.000122991	-4.34349e-06	0.00188771
0.000112838	-3.48675e-06	0.00188392
0.000113343	-3.35243e-06	0.00188394
0.000113832	-3.12766e-06	0.00188459
0.000107378	1.88505e-06	0.00188178
0.000107651	1.75265e-06	0.00188205
0.000102241	5.72888e-06	0.00187494
0.000102119	5.66572e-06	0.00187526
0.000103546	7.2974e-06	0.00187473
0.000103455	7.15588e-06	0.00187476
0.000103043	7.16866e-06	0.00187487
0.00012188	-1.13567e-05	0.00188689
0.000122424	-1.12942e-05	0.00188694
0.00012269	-1.12725e-05	0.00188714
0.000122999	-1.1405e-05	0.00188758
0.000132176	-3.05492e-05	0.00191074
0.000142348	-9.06661e-05	0.00190243
0.000142264	-9.09196e-05	0.00190273
0.000142053	-9.07564e-05	0.00190279
0.000142012	-9.06943e-05	0.00190347
0.00014582	-7.95816e-05	0.00190206
0.000216118	-4.70176e-05	0.00192756
0.000195995	-2.42993e-05	0.00190378
0.000196082	-2.40052e-05	0.00190384
0.000196178	-2.44913e-05	0.001904
0.000189833	-3.47098e-05	0.00190604
0.000189892	-3.46602e-05	0.00190606
0.000189847	-3.45998e-05	0.00190608
0.000190572	-3.55703e-05	0.00196933
0.000312203	-2.27789e-06	0.00199079
0.000311705	-2.48992e-06	0.0019909
0.000311978	-2.48939e-06	0.00199115
0.000320486	0.000175751	0.00200267
0.000272566	0.000278937	0.00196151
0.00027277	0.000279016	0.00196152
0.000262277	0.000274347	0.0019444
0.000262265	0.000274226	0.00194447
0.000255876	0.000271257	0.00193361
0.000255894	0.000271319	0.00193367
0.000254628	0.000264556	0.00194371
0.000250699	0.000265073	0.00194412
0.000250623	0.000265068	0.00194419
0.000268497	0.000288048	0.00198186
0.000268859	0.00028679	0.0019821
0.000273837	0.000299656	0.00199879
0.000273787	0.000299576	0.00199932
0.000271731	0.000316168	0.00202638
0.000272029	0.00030922	0.00208706
0.000272315	0.000309087	0.00208707
0.000272428	0.0003083	0.00208759
0.000272387	0.000308292	0.0020879
0.000220351	0.000441273	0.00210568
0.000222042	0.000442761	0.00210421
0.00022066	0.00044086	0.00210482
0.000272147	0.000384852	0.002149
0.000271664	0.000384967	0.00214915
0.000258212	0.000419431	0.00216444
0.0002583	0.000419793	0.00216446
0.000258126	0.000419915	0.00216477
0.000200881	0.000404107	0.00212529
0.000201058	0.000403897	0.00212526
0.000257782	0.000387704	0.00213075
0.000267386	0.000415691	0.00216344
0.000267289	0.000415653	0.00216352
0.000267061	0.00041576	0.00216346
0.000266927	0.000415541	0.0021635
0.000265929	0.000415385	0.00216325
0.000211066	0.00039832	0.00215156
0.000210871	0.000398624	0.00215067
0.000219753	0.000412508	0.00214341
0.000219623	0.000412274	0.00214337
0.000214251	0.000406108	0.00214274
0.000213686	0.000406889	0.00214289
0.000213506	0.00040691	0.00214305
0.000275282	0.000409039	0.002215
0.000341811	0.000357803	0.00222134
0.000341776	0.000357706	0.00222167
0.00035109	0.000374096	0.00220181
0.000350676	0.000374215	0.00220186
0.00035028	0.000374305	0.00220171
0.000350505	0.000374469	0.00220164
0.000464614	0.000379784	0.00221682
0.000465261	0.000379722	0.00221674
0.000535195	0.000327594	0.00219721
0.0005356	0.000327441	0.00219823
0.000533139	0.000352524	0.00222945
0.000532643	0.000353023	0.00222958
0.000513316	0.000415158	0.00224679
0.000516534	0.000412353	0.00224552
0.000516478	0.000412479	0.00224566
0.000516298	0.000412554	0.002246
0.000470611	0.000409164	0.00230852
0.000470739	0.000409579	0.0023088
0.000470714	0.000410084	0.00230891
0.000543822	0.000433959	0.00229949
0.000544044	0.00043438	0.0022998
0.000555502	0.000438949	0.00233166
0.000555292	0.000439643	0.00233201
0.000555095	0.000439985	0.00233225
0.000546626	0.000482284	0.00231509
0.000545777	0.000489296	0.00230351
0.000545359	0.000489391	0.00230359
0.000532426	0.000501238	0.00232327
0.000535201	0.000514097	0.00233267
0.000534964	0.000514116	0.00233294
0.000531753	0.000533534	0.00235453
0.000532385	0.000533575	0.00235485
0.000594156	0.000609481	0.00239888
0.000593811	0.000609421	0.00239882
0.000593485	0.000609288	0.00239879
0.000464192	0.000661681	0.00238965
0.000464369	0.000661518	0.00239026
0.000464523	0.000661204	0.0023902
0.000471191	0.00067192	0.0023852
0.00047124	0.000671707	0.00238519
0.000470987	0.000671455	0.00238545
0.000503778	0.000689163	0.00238243
0.00050581	0.000682728	0.00236928
0.000505501	0.000682655	0.00236945
0.000510955	0.00068951	0.00237663
0.000512119	0.000687735	0.00237521
0.000512155	0.000688326	0.00237543
0.000512541	0.000688744	0.00237601
0.000493034	0.000702396	0.00239091
0.000493048	0.000702912	0.00239237
0.000519701	0.000710885	0.0023932
0.000570173	0.000657752	0.0024224
0.000569799	0.000656609	0.0024247
0.000568084	0.000660391	0.00242644
0.000571548	0.000672883	0.00243352
0.000543737	0.000645403	0.00245592
0.000555427	0.000650755	0.00245902
0.000555443	0.00065605	0.00244936
0.000555429	0.000656031	0.00244949
0.000559854	0.000663083	0.00246436
0.000560383	0.000662863	0.00246483
0.000601887	0.000657918	0.00250521
0.000613998	0.000611058	0.00250924
0.00063306	0.000633002	0.0024942
0.000634162	0.000632121	0.00249506
0.0006349	0.000632185	0.00249486
0.000634925	0.000631848	0.00249505
0.000635648	0.000650186	0.0024664
0.000635814	0.00065024	0.00246716
0.000632401	0.000633557	0.00249298
0.000680616	0.000628079	0.00252958
0.000620547	0.00068872	0.00252465
0.000626322	0.000685154	0.00252241
0.000625909	0.000685242	0.00252308
0.000625872	0.0006855	0.00252312
0.000625986	0.000685473	0.00252328
0.000685013	0.000640897	0.00255334
0.000684916	0.000640994	0.0025534
0.000684587	0.000640906	0.0025538
0.000684961	0.0006407	0.0025539
0.000681657	0.000700489	0.00261011
0.000681721	0.000700709	0.00261035
0.000699405	0.00066236	0.00268411
0.000715958	0.000711045	0.00261386
0.000716228	0.000711178	0.00261384
0.000716345	0.000711164	0.00261387
0.00071638	0.00071138	0.00261397
0.00072219	0.000713476	0.00261736
0.000717587	0.000713401	0.00260517
0.000717403	0.00071304	0.00260552
0.000720614	0.000717575	0.0026241
0.000718401	0.000679308	0.00262603
0.00075221	0.000675518	0.00261833
0.000753194	0.000675113	0.00261887
0.000756016	0.000679491	0.00260615
0.000756029	0.000679302	0.0026062
0.000755972	0.000679421	0.00260625
0.00075613	0.000675791	0.00260932
0.000755431	0.000675624	0.00261072
0.000753849	0.000668115	0.00261165
0.000753748	0.0006681	0.00261183
0.000753581	0.000627688	0.00268028
0.000753376	0.000627489	0.00268047
0.000752962	0.000628005	0.0026817
0.000782383	0.000605539	0.00265858
0.000780768	0.00060413	0.00265932
0.000780765	0.000604146	0.00265947
0.000772097	0.000669296	0.00273022
0.00073464	0.000620106	0.00269673
0.000734913	0.00062115	0.00269665
0.000721985	0.000672224	0.00266892
0.00072191	0.000672399	0.00266909
0.000721941	0.000672751	0.00266946
0.000727192	0.000673449	0.00267144
0.000734323	0.000674165	0.00267326
